Record Id,Data Source,Allocated  NN,Pcode,Xcord,Ycord,Last  Modified,Generic Geography/Street name?
1182,General 2,Fairmilehead,EH10 6PR,324935,669104,31/10/2013,
1183,General 2,Blacket/Newington,EH9 1RL,326692,672188,31/10/2013,
1184,General 2,Wardie,EH5 1EU,324153,676974,31/10/2013,
1185,General 2,Leith,EH7 5NA,326949,675020,31/10/2013,
1186,General 2,Lady Nairne,EH8 7LY,328746,673158,31/10/2013,
1187,General 2,Newington,EH8 9PJ,326536,672477,31/10/2013,
1188,General 2,Buckstone,EH10 6UL,324984,668867,31/10/2013,
1189,General 2,City Centre,eh8 8dq,326274,673716,31/10/2013,
1190,General 2,Southside,eh8 9hg,326267,672915,31/10/2013,
1191,General 2,Gorgie,EH11 2RL,322496,672268,31/10/2013,
1192,General 2,Newhaven,EH6 4ED,326119,676799,31/10/2013,
1193,General 2,Chesser,EH14 1RW,322007,671180,31/10/2013,
1194,General 2,Merchiston/Bruntsfield,EH10 5BD,324148,671749,31/10/2013,
1195,General 2,Fairmilehead,EH10 6UB,324839,668810,31/10/2013,
1196,General 2,Leith,EH6 4ED,326119,676799,31/10/2013,
1199,General 2,Willowbrae,EH8 7JQ,328460,673602,31/10/2013,
1200,General 2,South Newington,EH16 5PX,327081,670862,31/10/2013,
1202,General 2,Broughton,Eh3 6lx,325728,674642,31/10/2013,
1203,General 2,Gorgie,Eh11 2pp,322892,672266,31/10/2013,
1204,General 2,Corstorphine,EH12 8HS,318987,672929,31/10/2013,
1205,General 2,Granton,EH5 1GZ,323174,677111,31/10/2013,
1206,General 2,Roseburn,EH12 6AE,322967,673408,31/10/2013,
1207,General 2,The Shore,EH6 6RA,327071,676454,31/10/2013,
1208,General 2,Willowbrae,EH8 7JQ,328460,673602,31/10/2013,
1209,General 2,Inverleith,EH3 5LS,324925,675419,31/10/2013,
1210,General 2,Leith,Eh6 6pl,327048,676654,31/10/2013,
1211,General 2,Canonmills/Bellevue,EH7 4EB,325464,675080,31/10/2013,
1212,General 2,Inverleith,EH3 5LS,324925,675419,31/10/2013,
1213,General 2,Currie/Balerno,EH14 5AQ,316857,667355,31/10/2013,
1214,General 2,Leith,EH6 8DS,327415,675672,31/10/2013,
1215,General 2,Gorgie,EH11 2TZ,322306,672356,31/10/2013,
1216,General 2,Meadowfield,EH8 7NT,328669,672972,31/10/2013,
1217,General 2,Restalrig,EH7 6UT,327884,675140,31/10/2013,
1218,General 2,Meadowfield,EH8 7PE,328933,673075,31/10/2013,
1219,General 2,Morningside,EH10 5HD,324451,671179,31/10/2013,
1220,General 2,Broughton,EH7 4JA,325781,675267,31/10/2013,
1221,General 2,Corstorphine Hill,eh4 7bn,320187,674640,31/10/2013,
1222,General 2,Roseburn,EH12 5PN,322934,673004,31/10/2013,
1223,General 2,Barnton,EH4 6AR,320459,675467,31/10/2013,
1224,General 2,The Calders,eh11 4ju,319258,670576,31/10/2013,
1225,General 2,Kirkliston,EH29 9AT,312387,674380,31/10/2013,
1226,General 2,Portobello,EH15 2BX,331019,673836,31/10/2013,
1227,General 2,Leith,eh6 5be,326183,675784,31/10/2013,
1228,General 2,Kirkliston,Eh29 9ag,312546,674680,31/10/2013,
1229,General 2,Leith,EH6 8AW,327545,675716,31/10/2013,
1230,General 2,Abbeyhill,EH7 5SP,327145,674443,31/10/2013,
1231,General 2,Ratho,EH28 8SB,313315,670830,31/10/2013,
1232,General 2,Roseburn,EH12 5PP,323027,672994,31/10/2013,
1233,General 2,Fairmilehead,EH10 6TP,325060,669047,31/10/2013,
1234,General 2,Gorgie,EH11 2PJ,322932,672304,31/10/2013,
1235,General 2,Morningside,EH10 4QX,324601,671135,31/10/2013,
1236,General 2,Leith,EH6 6RR,327227,676326,31/10/2013,
1237,General 2,Murrayfield,EH12 6HL,322488,673273,31/10/2013,
1238,General 2,Leith,EH6 5SD,326542,675671,31/10/2013,
1239,General 2,Leith,EH6 8AH,327492,675708,31/10/2013,
1241,General 2,Restalrig,EH7 6UR,327956,675162,31/10/2013,
1242,General 2,Willowbrae,eh8 7he,328425,673878,31/10/2013,
1243,General 2,Meadowbank,EH7 5UH,327599,674563,31/10/2013,
1244,General 2,Sciennes,EH9 1LW,325910,672422,31/10/2013,
1245,General 2,Ravelston,EH4 3TR,322208,673827,31/10/2013,
1246,General 2,Kirkliston,EH29 9BL,312755,674685,31/10/2013,
1247,General 2,Marchmont,EH9 1ED,325175,672413,31/10/2013,
1248,General 2,The Grange,Eh9 2ld,325884,671441,31/10/2013,
1249,General 2,Colinton,EH13 0NX,321012,668799,31/10/2013,
1250,General 2,Leith,EH6 5EY,326891,675921,31/10/2013,
1252,General 2,Corstorphine,EH12 7HX,320384,672432,31/10/2013,
1253,General 2,Balerno,EH14 7HS,315862,665820,31/10/2013,
1254,General 2,Dalmeny,EH30 9TX,314232,677268,31/10/2013,
1255,General 2,Springfield,EH30 9RZ,312024,678295,31/10/2013,
1256,General 2,Kirkliston,EH29 9DZ,312771,673608,31/10/2013,
1257,General 2,South Queensferry,EH30 9DA,313839,677825,31/10/2013,
1258,General 2,Cammo/Barnton,EH4 8HD,318281,674776,31/10/2013,
1259,General 2,Cammo/Barnton,EH4 8HD,318281,674776,31/10/2013,
1260,General 2,Gorgie,Eh14 1ps,322645,671634,31/10/2013,
1261,General 2,Portobello,EH15 1DX,330218,674460,31/10/2013,
1262,General 2,South Queensferry,EH30 9XA,312011,678056,31/10/2013,
1263,General 2,Bruntsfield,EH10 4HN,324858,672543,31/10/2013,
1264,General 2,Liberton,eh17 8ug,328429,668056,31/10/2013,
1265,General 2,Newington,EH9 1QT,326410,672270,31/10/2013,
1266,General 2,Ferryfield,EH5 2GH,323634,676099,31/10/2013,
1267,General 2,North Edinburgh,EH4 4RR,321555,675952,31/10/2013,generic
1268,General 2,Alnwickhill,EH16 6YR,326819,668829,31/10/2013,
1269,General 2,Kirkliston,Eh29 9an,312299,674811,31/10/2013,
1270,General 2,South Queensferry,EH30 9PN,313686,677414,31/10/2013,
1271,General 2,Craigiehall,Eh30 9tl,316747,676009,31/10/2013,
1272,General 2,Sighthill,EH11 4NS,319755,670651,31/10/2013,
1273,General 2,Barnton,EH4 6AU,318156,675327,31/10/2013,
1274,General 2,NN not supplied,eh30 9ql,313437,677736,31/10/2013,
1275,General 2,Kirkliston,Eh29 9ff,312870,674760,31/10/2013,
1276,General 2,Kirkliston,EH29 9HF,311951,674912,31/10/2013,
1277,General 2,Dalmeny,EH30 9TY,314415,677318,31/10/2013,
1278,General 2,South Queensferry,eh30 9uy,311689,678058,31/10/2013,
1279,General 2,Leith,EH7 5LX,326894,674956,31/10/2013,
1280,General 2,Kirkliston,EH29 9AZ,312712,674330,31/10/2013,
1281,General 2,South Queensferry,eh30 9xx,312312,678005,31/10/2013,
1282,General 2,Moredun,eh17 7en,328829,669553,31/10/2013,
1283,General 2,Kirkliston,EH29 9FQ,312447,675001,31/10/2013,
1284,General 2,Kirkliston,EH29 9HJ,312627,674317,31/10/2013,
1285,General 2,South Queensferry,EH30 9LN,312968,678288,31/10/2013,
1286,General 2,South Queensferry,EH30 9DA,313839,677825,31/10/2013,
1287,General 2,Kirkliston,EH29 9FB,311874,674566,31/10/2013,
1288,General 2,Dalmeny,EH30 9TZ,314440,677289,31/10/2013,
1289,General 2,Kirkliston,EH29 9FF,312870,674760,31/10/2013,
1291,General 2,South Queensferry,EH30 9SW,311774,677865,31/10/2013,
1292,General 2,South Queensferry,EH30 9JH,313478,677826,31/10/2013,
1293,General 2,South Queensferry,EH30 9SW,311774,677865,31/10/2013,
1294,General 2,Kirkliston,eh29 9bp,312204,674751,31/10/2013,
1295,General 2,South Queensferry,EH30 9TZ,314440,677289,31/10/2013,
1296,General 2,South Queensferry,Eh30 9rw,312309,678445,31/10/2013,
1297,General 2,South Queensferry,EH30 9JH,313478,677826,31/10/2013,
1298,General 2,Easter Road,EH7 5PN,326912,674714,31/10/2013,
1299,General 2,Cramond,EH4 6HY,318683,676476,31/10/2013,
1300,General 2,South Queensferry,EH30 9WA,313598,677521,31/10/2013,
1301,General 2,Kirkliston,EH29 9BG,312522,674480,31/10/2013,
1302,General 2,Kirkliston,EH29 9EY,311767,674820,31/10/2013,
1303,General 2,Stockbridge,EH4 1NG,324545,674546,31/10/2013,
1304,General 2,Kirkliston,EH29 9au,312481,674311,31/10/2013,
1305,General 2,Crewe Toll,EH4 2GH,323204,675537,31/10/2013,
1306,General 2,Kirkliston,EH29 9BQ,312512,674818,31/10/2013,
1307,General 2,Kirkliston,EH29 9EY,311767,674820,31/10/2013,
1308,General 2,Kirkliston,EH29 9AR,312421,674669,31/10/2013,
1309,General 2,Kirkliston,Eh29 9fr,312383,675086,31/10/2013,
1310,General 2,South Queensferry,eh30 9pq,313141,677388,31/10/2013,
1311,General 2,Kirkliston,EH29 9HF,311951,674912,31/10/2013,
1312,General 2,Kirkliston,Eh29 9fr,312383,675086,31/10/2013,
1313,General 2,Kirkliston,EH29 9DJ,312256,674426,31/10/2013,
1314,General 2,Kirkliston,EH29 9DG,312234,674324,31/10/2013,
1315,General 2,Royston,Eh5 1js,323004,676743,31/10/2013,
1316,General 2,Kirkliston,Eh29 9hh,312070,674854,31/10/2013,
1317,General 2,Kirkliston,EH29 9FF,312870,674760,31/10/2013,
1318,General 2,Kirkliston,EH29 9HA,312111,674736,31/10/2013,
1319,General 2,Kirkliston,EH29 9AY,312602,674374,31/10/2013,
1320,General 2,Kirkliston,Eh29 9fs,312273,675055,31/10/2013,
1321,General 2,Kirkliston,eh29 9bp,312204,674751,31/10/2013,
1322,General 2,Kirkliston,EH29 9LB,312694,674986,31/10/2013,
1323,General 2,Kirkliston,Eh29 9lb,312694,674986,31/10/2013,
1324,General 2,Kirkliston,EH29 9FQ,312447,675001,31/10/2013,
1325,General 2,Kirkliston,EH29 9DS,312001,674103,31/10/2013,
1326,General 2,Kirkliston,EH29 9DP,312243,674142,31/10/2013,
1327,General 2,Kirkliston,eh29 9fs,312273,675055,31/10/2013,
1328,General 2,Kirkliston,EH29 9FJ,312104,675037,31/10/2013,
1329,General 2,Kirkliston,EH29 9AA,312363,674584,31/10/2013,
1330,General 2,Kirkliston,EH29 9FL,312406,674949,31/10/2013,
1331,General 2,Kirkliston,EH29 9EP,311911,674751,31/10/2013,
1332,General 2,Kirkliston,EH29 9AW,312369,674754,31/10/2013,
1333,General 2,Canonmills,Eh7 4fr,325404,674940,31/10/2013,
1334,General 2,Kirkliston,EH29 9LD,312850,674945,31/10/2013,
1335,General 2,Kirkliston,Eh29 9bs,312366,674621,31/10/2013,
1336,General 2,Kirkliston,Eh29 9ff,312870,674760,31/10/2013,
1337,General 2,Southside,EH8 9TU,326048,673312,31/10/2013,
1338,General 2,NN not supplied,Eh15 2bz,330964,673718,31/10/2013,
1339,General 2,Kirkliston,EH29 9AW,312369,674754,31/10/2013,
1340,General 2,Kirkliston,Eh29 9ha,312111,674736,31/10/2013,
1341,General 2,Kirkliston,EH29 9LD,312850,674945,31/10/2013,
1342,General 2,Kirkliston,Eh29 9dq,312221,674408,31/10/2013,
1344,General 2,Polwarth,EH11 1LJ,323906,672137,31/10/2013,
1345,General 2,Leith,EH6 6NQ,326457,676877,31/10/2013,
1346,General 2,Kirkliston,EH29 9FF,312870,674760,31/10/2013,
1347,General 2,Kirkliston,eh29 9fa,311869,675066,31/10/2013,
1348,General 2,Kirkliston,eh29 9bn,312748,674650,31/10/2013,
1349,General 2,Kirkliston,EH29 9DS,312001,674103,31/10/2013,
1350,General 2,North West Edinburgh,eh29 9bg,312522,674480,31/10/2013,generic
1351,General 2,Kirkliston,EH29 9FL,312406,674949,31/10/2013,
1352,General 2,Kirkliston,Eh29 9lb,312694,674986,31/10/2013,
1353,General 2,Almond Ward,eh29 9dx,312164,674035,31/10/2013,
1354,General 2,Kirkliston,EH29 9DP,312243,674142,31/10/2013,
1355,General 2,Kirkliston,EH29 9AD,312699,674561,31/10/2013,
1356,General 2,Kirkliston,EH29 9EP,311911,674751,31/10/2013,
1357,General 2,Echline/South Queensferry,EH30 9UY,311689,678058,31/10/2013,
1358,General 2,Kirkliston,EH29 9HA,312111,674736,31/10/2013,
1359,General 2,Kirkliston,EH29 9AS,312354,674485,31/10/2013,
1360,General 2,Kirkliston,Eh29 9bh,312581,674814,31/10/2013,
1361,General 2,Kirkliston,Eh29 9dx,312164,674035,31/10/2013,
1362,General 2,Kirkliston,EH29 9DP,312243,674142,31/10/2013,
1363,General 2,Kirkliston,EH29 9FE,311709,674622,31/10/2013,
1364,General 2,Kirkliston,Eh29 9aa,312363,674584,31/10/2013,
1366,General 2,Kirkliston,EH29 9FF,312870,674760,31/10/2013,
1367,General 2,Roseburn,Eh12 5PL,322781,672899,31/10/2013,
1368,General 2,Newhaven,EH5 3BW,325248,676995,31/10/2013,
1369,General 2,Blackhall,EH4 2BQ,322330,674490,31/10/2013,
1370,General 2,Southside,EH16 5XN,326849,672700,31/10/2013,
1371,General 2,Kirkliston,EH29 9AR,312421,674669,31/10/2013,
1372,General 2,Craigleith,EH4 2EQ,322891,674407,31/10/2013,
1373,General 2,Blackhall,EH4 3PY,321110,674504,31/10/2013,
1374,General 2,Kirkliston,EH29 9FR,312383,675086,31/10/2013,
1375,General 2,Kirkliston,EH29 9BQ,312512,674818,31/10/2013,
1376,General 2,Balerno,EH14 7DT,315994,666314,31/10/2013,
1377,General 2,Newington,EH8 9RU,326309,673022,31/10/2013,
1378,General 2,Leith,EH6 5EQ,326735,675509,31/10/2013,
1379,General 2,Kirkliston,eh29 9he,311957,674799,31/10/2013,
1380,General 2,Shandon,EH11 1SF,323345,671945,31/10/2013,
1381,General 2,North Leith,EH6 4EX,326228,676425,31/10/2013,
1382,General 2,Southside/Meadows,EH8 9NL,326116,672720,31/10/2013,
1383,General 2,Buckstone,EH10 6UT,325075,668857,31/10/2013,
1384,General 2,Silverknowes,EH4 5JA,320608,675952,31/10/2013,
1385,General 2,Bonnington,EH6 5BH,326289,675845,31/10/2013,
1386,General 2,Donaldson's/Haymarket,EH12 5HZ,323334,673123,31/10/2013,
1387,General 2,Stockbridge,EH4 1NP,324440,674464,31/10/2013,
1388,General 2,Colinton,EH13 0ET,321571,668324,31/10/2013,
1389,General 2,The Grange,EH9 2PL,326007,671199,31/10/2013,
1390,General 2,Juniper Green,EH14 5BR,319815,668808,31/10/2013,
1391,General 2,Oxgangs,EH13 9JJ,323897,669186,31/10/2013,
1392,General 2,Leith,EH6 4DR,326076,676851,31/10/2013,
1393,General 2,New Town,Eh3 5dh,325085,674802,31/10/2013,
1394,General 2,Kirkliston,eh29 9bq,312512,674818,31/10/2013,
1395,General 2,Newington,Eh16 5jq,327545,671928,31/10/2013,
1396,General 2,Little France,EH17 7SB,328862,670157,31/10/2013,
1397,General 2,Bruntsfield,EH3 9PD,324494,672661,31/10/2013,
1398,General 2,Viewforth,EH10 4LW,324482,672474,31/10/2013,
1399,General 2,Willowbrae,Eh8 7hg,328311,673914,31/10/2013,
1400,General 2,Leith,EH6 5LD,326801,676105,31/10/2013,
1401,General 2,The Calders,EH11 4JL,319181,670347,31/10/2013,
1402,General 2,Hillside,EH7 5ET,326747,674605,31/10/2013,
1403,General 2,Leith,eh6 8jz,327091,675178,31/10/2013,
1404,General 2,Old Town,EH1 2HH,325513,673442,31/10/2013,
1405,General 2,Dalry,EH11 2HG,323625,672920,31/10/2013,
1406,General 2,Shandon,EH11 1QL,323161,671919,31/10/2013,
1407,General 2,Forthquarter,eh5 1fd,321835,676657,31/10/2013,
1408,General 2,Polwarth,EH11 1LL,323956,672164,31/10/2013,
1409,General 2,Granton,eh5 1lx,323412,676599,31/10/2013,
1410,General 2,Leith,Eh6 6dw,327005,676317,31/10/2013,
1411,General 2,Meadowbank,eh7 5th,327480,674452,31/10/2013,
1412,General 2,Newington,EH16 5AF,326944,672124,31/10/2013,
1413,General 2,Fountainbridge,EH11 1BT,323980,672421,31/10/2013,
1414,General 2,West End,EH12 5LE,323825,673361,31/10/2013,
1415,General 2,Bruntsfield,eh10 4jg,324606,672266,31/10/2013,
1416,General 2,Granton,EH5 1HL,323497,676996,31/10/2013,
1417,General 2,Leith,EH6 8DS,327415,675672,31/10/2013,
1418,General 2,Bruntsfield,EH10 4EW,324538,672196,31/10/2013,
1419,General 2,Liberton/Upper Liberton,EH16 6JL,327580,669649,31/10/2013,
1420,General 2,Southside,Eh8 9PY,326314,672390,31/10/2013,
1421,General 2,Joppa,EH15 2DJ,331298,673556,31/10/2013,
1422,General 2,Corstorphine,EH12 7UG,319023,672570,31/10/2013,
1423,General 2,Bruntsfield,EH10 4EB,324633,672129,31/10/2013,
1424,General 2,Fairmilehead,EH10 7BQ,324767,668177,31/10/2013,
1425,General 2,Marchmont/Bruntsfield,EH9 1AX,325014,672056,31/10/2013,
1426,General 2,Leith,EH6 6JU,326522,676643,31/10/2013,
1427,General 2,Gracemount,EH17 8BT,327976,668169,31/10/2013,
1428,General 2,Oxgangs,eh10 7hq,323564,668121,31/10/2013,
1429,General 2,Leith,EH6 6DW,327005,676317,31/10/2013,
1430,General 2,The Inch,EH16 5SH,328099,670331,31/10/2013,
1431,General 2,Newington,Eh8 9px,326315,672424,31/10/2013,
1432,General 2,Ratho,EH28 8SF,313475,670764,31/10/2013,
1433,General 2,Gilmerton,EH17 8UU,328753,668341,31/10/2013,
1434,General 2,Leith,Eh6 8nt,326863,675546,31/10/2013,
1435,General 2,North Fettes,Eh5 2gj,323702,676247,31/10/2013,
1436,General 2,Polwarth,EH11 1HF,323875,672395,31/10/2013,
1437,General 2,Newington,eh8 9px,326315,672424,31/10/2013,
1438,General 2,Polwarth,eh11 1jd,323876,672245,31/10/2013,
1439,General 2,Roseburn,EH12 5JB,323422,673127,31/10/2013,
1440,General 2,Craigentinny,EH7 6LZ,328749,674860,31/10/2013,
1441,General 2,Lochend,eh7 6ed,327991,675046,31/10/2013,
1442,General 2,Drylaw,EH4 2QN,322482,675455,31/10/2013,
1443,General 2,Newington,EH9 1QB,326272,672356,31/10/2013,
1444,General 2,City Centre,EH1 1Ll,325989,673510,31/10/2013,
1445,General 2,Redbraes/Broughton,EH7 4LH,325904,675767,31/10/2013,
1446,General 2,Morningside,EH10 5JD,324248,670951,31/10/2013,
1447,General 2,Stockbridge,EH3 5DH,325085,674802,31/10/2013,
1448,General 2,Colinton Mains,EH13 9BP,323265,668997,31/10/2013,
1449,General 2,Leith,EH6 7HH,327456,676244,31/10/2013,
1450,General 2,Tollcross,EH3 9JE,325040,672927,31/10/2013,
1451,General 2,Willowbrae,EH8 7EZ,328468,674028,31/10/2013,
1452,General 2,The Canongate,EH8 8BE,326156,673740,31/10/2013,
1453,General 2,Liberton,EH16 6PA,326871,669645,31/10/2013,
1454,General 2,Greenbank,EH10 5RN,323758,669495,31/10/2013,
1455,General 2,Magdalene,EH15 3DP,330942,672638,31/10/2013,
1456,General 2,Gilmerton,EH17 8ph,328849,668351,31/10/2013,
1457,General 2,Parkgrove,EH4 7RW,319591,674651,31/10/2013,
1458,General 2,Morningside,EH11 2PJ,322932,672304,31/10/2013,
1459,General 2,Leith,EH6 4PH,326080,676384,31/10/2013,
1460,General 2,The Jewel,EH15 3RP,330809,672243,31/10/2013,
1461,General 2,Newington,EH9 1SL,326463,672183,31/10/2013,
1462,General 2,West Pilton,EH4 4EP,322384,676214,31/10/2013,
1463,General 2,Colinton,EH13 0HX,320788,668599,31/10/2013,
1464,General 2,Liberton,EH16 6NT,326931,669526,31/10/2013,
1465,General 2,Leith,EH6 8PU,327013,675608,31/10/2013,
1466,General 2,Marchmont,eh9 1js,325634,672419,31/10/2013,
1467,General 2,Liberton,EH16 6LQ,327173,669670,31/10/2013,
1468,General 2,Brunstane,EH15 2RD,331573,672670,31/10/2013,
1469,General 2,Leith,eh6 8nn,327008,675736,31/10/2013,
1470,General 2,Leith,EH7 4PH,326366,675159,31/10/2013,
1471,General 2,Lochend,EH7 6LA,327747,675132,31/10/2013,
1472,General 2,Lochend,EH7 6LA,327747,675132,31/10/2013,
1473,General 2,Stockbridge,EH3 5JH,324485,674915,31/10/2013,
1474,General 2,Portobello,EH15 2ND,331436,672950,31/10/2013,
1475,General 2,Leith Links,eh6 8ay,327653,675728,31/10/2013,
1476,General 2,Willowbrae,eh8 7de,328359,674063,31/10/2013,
1477,General 2,Leith,EH6 5EZ,326816,675919,31/10/2013,
1478,General 2,Orchard Brae,EH4 2HQ,323533,674437,31/10/2013,
1479,General 2,Willowbrae,EH8 7DE,328359,674063,31/10/2013,
1480,General 2,Little France,EH17 7NS,329096,669864,31/10/2013,
1481,General 2,The Shore,EH6 6LS,326752,676671,31/10/2013,
1482,General 2,Broughton,EH7 4DH,325882,675108,31/10/2013,
1483,General 2,Leith,EH6 8AT,327624,675719,31/10/2013,
1484,General 2,Southside,eh8 9hz,326378,672840,31/10/2013,
1485,General 2,Orchard Brae,EH4 2HR,323594,674330,31/10/2013,
1487,General 2,Abbeyhill,eh8 8ez,327194,674170,31/10/2013,
1488,General 2,Greendykes,eh16 4eh,329664,671449,31/10/2013,
1489,General 2,Newhaven,Eh6 4jl,325909,676881,31/10/2013,
1490,General 2,Gorgie,EH11 1AN,322996,672128,31/10/2013,
1491,General 2,Fountainbridge,EH11 1DT,323698,672266,31/10/2013,
1492,General 2,Silverknowes,EH4 5HY,320565,675870,31/10/2013,
1493,General 2,Polwarth,EH11 1HF,323875,672395,31/10/2013,
1494,General 2,Currie,EH14 5LB,318641,667919,31/10/2013,
1495,General 2,Blackford,EH9 3BZ,326465,670925,31/10/2013,
1496,General 2,Currie,EH14 5LB,318641,667919,31/10/2013,
1497,General 2,Nether Liberton,Eh16 6XD,327520,670107,31/10/2013,
1498,General 2,Leith,EH6 8DS,327415,675672,31/10/2013,
1499,General 2,Portobello,Eh15 2na,331564,673116,31/10/2013,
1500,General 2,Priestfield,EH16 5DA,327234,671952,31/10/2013,
1501,General 2,West End,Eh3 8df,324573,673044,31/10/2013,
1502,General 2,Bruntsfield,EH10 4LW,324482,672474,31/10/2013,
1503,General 2,Crewe Toll,EH4 2PW,322829,675673,31/10/2013,
1504,General 2,The Shore,Eh6 6lb,326535,676750,31/10/2013,
1505,General 2,Slateford,EH14 1PH,322625,671693,31/10/2013,
1506,General 2,Stockbridge,Eh4 1hh,324328,674697,31/10/2013,
1507,General 2,Leith,Eh6 8JY,327141,675281,31/10/2013,
1508,General 2,Southside,eh16 5ds,327244,671789,31/10/2013,
1509,General 2,Abbeyhill,eh7 5rq,326954,674570,31/10/2013,
1510,General 2,Meadowbank,Eh8 7ds,328140,674071,31/10/2013,
1511,General 2,Marchmont,EH9 1JW,325584,672397,31/10/2013,
1512,General 2,Leith Walk,EH7 5LH,326634,675004,31/10/2013,
1513,General 2,Shandon,EH11 1RU,323368,671749,31/10/2013,
1514,General 2,Leith,EH6 7HN,327577,676297,31/10/2013,
1515,General 2,Longstone,EH14 2AZ,321287,670895,31/10/2013,
1516,General 2,Easter Road,EH7 5RQ,326954,674570,31/10/2013,
1517,General 2,Dumbiedykes,eh8 9uj,326481,673425,31/10/2013,
1518,General 2,Corstorphine,EH12 7EL,320595,672318,31/10/2013,
1519,General 2,Leith,eh6 4hq,326034,676676,31/10/2013,
1520,General 2,The Inch,EH16 6AZ,327656,670035,31/10/2013,
1521,General 2,Easter Road,EH7 5YL,326989,674775,31/10/2013,
1522,General 2,Craigmillar/Niddrie,EH16 5BG,326847,672518,31/10/2013,
1523,General 2,Leith,EH6 8LH,327040,675405,31/10/2013,
1524,General 2,Corstorphine,EH12 7XR,320485,672732,31/10/2013,
